/people/appointed_role/appointment./people/appointment/appointed_by	[-0.18600023097273108, -0.0001374822457564531, -0.001538466118113982, -0.0171939108489498, 0.017206884929662335, 1.192470254529836e-06, -0.0015256230383518814, 0.01734450961562335, -0.18600009937835477, 1.2843393382457812e-05, -0.017181199710803834, -0.00015045553494983554, -0.0015384547090134767, 0.18585084810310684, -0.18444999449153668, 0.0013879975699725342, 0.18446285072119728, -1.4823527871875442e-10, -1.2841734423491231e-05, -0.18753962701958188, 0.1860013031852528, -1.2358290356617838e-08, 1.0732571649527183e-06, -0.0001376128141403487, 0.0015384654784869427, -1.2047760306956914e-06, -0.18598847336304905, -0.0001516598104913874, -0.015641541358719514, 1.4034575997031734e-05, 0.18600130451334584, -0.017194042677913815, -0.01705523750645471, 1.2829674695649336e-05, -0.017043585706584288, -0.00015044366767294668, 0.01719404340331485, 0.18585083655358162, 0.001537261740573715, -0.01565679362488416, -0.00016449053706833798, -0.017206884113559192, -0.18752678442358925, 0.017206884033497367, -0.017193910827129254, 0.017206897752908082, 0.1844640546628231, 0.16880726090901402, 0.18585084849005584, -0.017193911252090653, -0.1859885931536232, 0.18752691496591242, 0.001551165109570365, 0.017194041760437012, -0.0001516471018129919, 0.015669636528608904, -0.0016901138078101092, 0.1688189122821021, -0.001551283872787103, 0.01873370151213056, -0.0015384541238763658, -0.00014925062555916547, -1.1649607265670895e-05, -8.485361312495875e-10, -0.0001504564769244436, 0.00014925059609909605, -0.01871845021716395, -0.01734448576621704, 0.18600130324408215, 0.18601307314589555, -0.018731291073618202, 0.18600252178056884, -0.001538323630362028, 0.0015384546141024482, -0.017357352469653132, 0.0015372488495260872, 1.1817001714362521e-07, -1.2050147240873864e-06, -0.0015385854790992953, -0.017043455098045578, -0.017206884242193243, 1.2841576580250678e-05, -0.0015514280047939516, -0.00015032409277915694, 0.1858508481501574, 0.1875397586139245, 0.017207016378422067, -0.0015384542265093855, -0.18585085997037673, 0.18600117230157648, -0.18615295225555878, -1.2975783418488384e-07, 0.18600130443213092, -8.050779303143992e-10, 0.017194041752158145, -0.18585097975465706, 0.18752691563135934, -0.001538454823749561, 0.017182392232801318, 0.1860013155706273]
/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency	[2.9834872188100854e-07, 2.981288171335592e-07, 2.361888124674642e-05, 0.02285447401352843, -0.00023997556678334765, -0.002427840430214737, -2.4165098193005247e-05, 0.0024250337681356957, 0.02288122112094238, -0.0024250362057473716, 2.979412265359943e-07, -0.22543221114914253, -0.00023995174019462773, -0.02285732832863252, -1.617937878816077e-11, -0.02309447581218291, 0.02309730367550853, -0.022857328328646634, -0.00242503154863754, 0.0026647350000400137, 0.2254322111829751, -2.364270913883677e-05, -0.22780920843287966, 2.0390854173334108e-10, -2.3868982071078165e-05, -0.00023997554914559138, 0.0024250337677999556, 0.0002399517403638742, -0.00021608013445231482, 0.00024022584045794355, 0.0024489267640185313, -2.4143470494437954e-05, -0.00023995172271055215, -0.0228544974310122, 0.022833435332563733, -2.380878462011624e-08, -0.22543223519697161, -0.24826567052809498, 0.02285762626840343, -0.002425007536279931, -0.0002371448582262549, 2.98348737259088e-07, -0.2253844703881433, 2.8331302035441937e-06, -0.022859860859859644, 2.437780922251693e-09, 0.22322328355826845, -2.421600091993051e-09, -0.22780975706851755, 0.02285730429862178, -0.22783337820147184, -2.8305048487538255e-06, -2.8545186757518616e-06, -0.22298613890396612, -0.02285732590703114, -0.22540578562184505, 2.4190937126113716e-05, -0.002641116338546924, -0.02309727984890427, 2.3892792143553003e-05, -0.0024250313301869783, 2.3594867251790728e-05, -2.4201306658210735e-09, -0.22759367473532885, -0.022857328328632683, 0.00023997553589286507, 2.8280668985851105e-06, 0.022857328327177035, -0.22540834443347332, 2.4230696808298237e-09, -2.9814349612981354e-07, -0.02285733076641069, -0.22540551130313274, 2.1992142684717707e-10, 0.022857328328797562, -2.4377810724038115e-09, 0.022617331387871174, -0.22564831754634113, -2.4230711323003048e-09, 0.022857352358808432, -0.24826539600579128, 1.4724667523819334e-12, -2.389318361346269e-05, 0.002448928983334803, -0.023097005734098973, 0.0024278668981404885, 0.0022086770987629076, -0.00023716868611833273, 0.2230071988183724, 2.743347270504416e-07, -0.22540861651946706, -2.8306938781089923e-06, -0.002401140773402387, -0.0002371686831748507, 2.213925922811966e-10, -0.02261765112673648, -0.02309730387941705, 0.0026622024379054157, 0.225648317530145, 2.3893012218935824e-05]
/tv/tv_series_episode/guest_stars./tv/tv_guest_role/actor	[1.7412786272610326e-07, 1.9163754317557727e-06, -0.01597275094569128, -0.015807259211148204, 0.1761769337029456, -1.260091921670641e-09, -0.0016062717897666137, -0.0001656727765485274, -0.015973077774134033, -0.17601331395353814, 0.0016242516506262768, 0.17601315338728116, -0.015954936621312886, 0.176015082193487, -0.17601314833395978, -1.7795305077188977e-05, -0.0016062768158582232, -0.17601333474483152, 0.0016060936981687711, -0.0017717689318274288, -1.7973879567240543e-05, -1.5381813423691937e-07, -1.8991577349922794e-06, 0.0016240872664136257, -0.01597309688050802, -1.7969168874357942e-05, -0.01597292420092865, -0.015973101195480795, 0.176013157420451, 0.015805351820432124, -0.17601316030475875, 0.014366816010712052, -0.014384814530239596, 0.17603114255160437, 0.0016240931406440201, 0.0016059368400687705, 0.01597292481561094, 0.17599519177173142, -1.7473104628930677e-06, 0.1600400562042401, -0.0014402600143455155, 0.015971011648281262, -0.17601123409174568, 0.15987648619429917, -0.17599516801289808, 0.17601524560141463, 0.001606090149634521, -0.015974674042240355, -1.79806642507936e-05, -0.015807081635911758, -9.90414454561622e-09, -4.832932578480998e-09, 1.744606789184401e-06, -1.7834960512050182e-07, 0.01597293166886172, 0.17601108175748412, 0.001771764046738558, -0.0016059374645543863, 0.176013339911076, 0.014366826914012242, -0.0015879645965838915, -0.01597100186004982, -0.015972933600970796, 0.015954956686197428, 0.015805345281285542, -0.01613858331543508, -0.17761735051327607, 1.924992063867392e-06, 0.00016584074143051526, 1.796255066945376e-05, 1.9025149112918348e-06, 0.016140507194973803, 1.7979083643633447e-05, 0.00016568256537363666, -0.17601316935200714, -0.015972925473254566, -5.067144603451246e-09, 0.0001656700933666199, -0.0016060961091928184, 0.0016239143951913729, 0.015954955133905786, -0.17763706875867996, 0.01580534179517844, 0.1602058990266416, -1.7541379704659668e-07, -0.17601315739093695, -0.17761909023010297, 5.326285975511223e-09, 0.17584764091079436, 0.17761924728606238, -0.1761968090451311, 0.1761769085105744, 0.1760131527983989, 0.1760150635317391, -0.16164633580420343, 0.16020591571617177, -0.16004021924595085, -1.797602114074025e-05, -0.00016583208088056446, -0.1777849210207424]
/music/performance_role/track_performances./music/track_contribution/contributor	[0.17995390093851713, -0.1799551444068952, -0.001577731542307457, 0.1813816429551277, 8.311527441310035e-10, 0.015150966412845525, 0.1648042819758959, 0.001564893192963845, 0.17995513629674256, -0.015153441938710713, -1.532201273057955e-05, -0.17837742017795613, -0.014999735055360116, 0.0015765782591842142, -1.0488522342299255e-07, -1.4184134527906332e-05, -0.17980277519164398, -0.0017288337564357473, -0.18010627017146244, -0.01531864869770058, 9.666747157535949e-08, -0.00015111845987501288, -0.015139361758583677, 1.0487628907852358e-07, 0.16480295159664443, 0.19494214425383996, 0.015150853399872138, -0.1799552483702232, 9.875615716845548e-11, 1.2499419259351202e-06, 1.2943958126605544e-05, -0.00015111927433743153, 0.015138119926901656, 8.223079257150912e-10, 0.015152200223380905, 1.4184876689066537e-05, -1.4079348067253568e-05, 0.17995503069580485, 0.18009217374450154, -0.17996808672751002, 8.119002932864563e-09, 0.17995400654820662, -0.01515344194747094, -0.01515220741055631, 1.419308558935283e-05, 0.16465306685730957, 0.18153286711459796, -0.0001510136646408169, -1.1378684380899862e-06, 0.001563530336815965, -0.0014267105819008579, -0.178377412050118, 0.01515219199679256, -0.00015112657009656077, -0.19510610105246912, -0.19510724703189733, -0.015153337161010897, -0.19510735182821376, -0.015152199283721905, -0.00157907003271591, -0.0015777307191753862, 0.18009218187234083, 0.0015777323655296134, -0.01530207673611299, -0.0017288337555976167, -0.015303318567802851, -0.17837741194251816, 0.0017288419733495343, 1.2426549198505998e-06, -1.4080090213958942e-05, -0.19509212565873432, 0.01372682895493646, -0.17995503068705254, -1.4088299122136954e-05, -0.16481567713754391, -0.01515220010693681, -8.11907854352018e-09, -1.4088299205579392e-05, -0.01515220011586452, 0.015002436400912133, -0.001591804426835066, 0.16481701552901426, -0.0015776186369352255, -0.0001510136558038103, -1.346618157078356e-06, 0.18012044701030022, -0.16322522817233495, 0.0014265968532919352, -0.16480295160465785, -0.0015917954845253855, -1.1452620601537275e-06, 0.015166377786601187, 0.015139466544967511, -9.784247596811552e-11, -0.0015777154120065577, 1.4080180126386552e-05, 0.015002218611133381, 0.00015111762789133074, 0.18009218197110358, 0.015166279471686457]
/medicine/disease/prevention_factors	[-0.16788760499033975, -0.08560873748007786, 0.017044343771861318, 0.07456271792662657, 0.09834238449788002, -0.0814147652286698, -0.011557670578423001, -0.0932068125953193, 0.08220258709642525, -0.029693565481725498, -0.017932539953742853, 0.10706187064716687, 0.06910414494425147, 0.047041784095673035, 0.02984932625907459, -0.07004068269168112, 0.15214807703646055, 0.11571193342269896, -0.07637800632794704, -0.05988858362619413, -0.11916694143668166, 0.09368722304842261, 0.11511246695220925, 0.05850825866753817, -0.15304053485421026, -0.16535544537962685, 0.012508947598845131, 0.17235975932826325, -0.1054652413318412, -0.1535756748693425, 0.06359298954424326, 0.0822728234054092, -0.07824424145366238, -0.00932760845744073, 0.14365574983294574, -0.1324041327428199, -0.06781958526381772, -0.1762924434523171, -0.015282162708194953, -0.0702286005498315, -0.10910130400665236, 0.08941006162728032, 0.03034281958074707, -0.09502776477353643, 0.14862414682147665, 0.1086141184433679, -0.13685801834011585, 0.1806437231173301, 0.008232847866796027, -0.12831870680447421, -0.015397498996345908, 0.13915164454671905, 0.14080277222626023, -0.10708116828235438, -0.12864785466625067, -0.05234430541267118, -0.02356703314904558, 0.06475950279188869, 0.05166973931732924, -0.04031097813635475, -0.052677809805784216, -0.14752678899168709, -0.17143856406851712, -0.10647341759599027, -0.1583999224656063, -0.1295127593221103, -0.028030756344821592, 0.022370666031490048, 0.11033159362735809, 0.012488985253772273, -0.03043381367336462, -0.06477092036086451, -0.005225147734058872, -0.07031927548443123, 0.03418025485667083, 0.08470742317143218, 0.09674173512260711, 0.11181867002329839, 0.16309710267826538, -0.170066568842016, -0.06992144991268058, 0.006909591026140401, -0.17867187181242405, 0.1470959508535727, 0.00018905725962637302, -0.07291765536950134, 0.05659640781408976, 0.15326308125172347, -0.026116956153966284, -0.025824464744435515, 0.054189925545923875, 0.1358633227066564, -0.11118437181546398, 0.05335271020482887, -0.02954716524013856, 0.0629947099079505, 0.04073925726591658, -0.053616995149109475, 0.15763631910458628, -0.11922408671521496]
/organization/organization_member/member_of./organization/organization_membership/organization	[-0.0018637104308901443, -0.1993016174076645, -0.00016133174177750142, -0.20118120782197385, 0.00202645516968563, -1.321785876249695e-05, 0.00016132994936400482, 0.19946153452814921, -0.019783483940748033, -0.0001757939008090861, 1.4292643922813255e-06, -0.19914027100763593, -0.001850494335675376, -1.4129970022190652e-06, 0.1994629307687327, -0.19743647576732926, -0.01790389332943544, -0.019783467505413054, 0.19930020441064472, 0.01978346750688215, -0.19946153439050243, 0.2011797948416096, 0.0001611812589419106, -0.00015991713563612473, 0.002026455001387745, -0.019783451070074735, 0.01978346749169879, 1.679639787205838e-10, 0.02164984202299702, -0.01995924676331325, 0.019783465729619944, 0.019783467674861707, 0.019622137543821312, -1.5165760814234676e-11, 1.446733914365873e-05, -0.0216341434201346, 0.0018637122081364196, 0.00016132996454696933, 0.00016290775237461284, 0.001865290332226115, 0.19946293078389996, -0.20118245554045097, -1.6334982525847633e-07, 0.00016132996437382614, -0.019623552148650972, 0.20132808852201278, -1.4482163888207982e-05, 0.019622135933227508, 0.2013282209465326, -0.0018651250370311447, 0.019797933235431837, -1.4465562039062031e-05, -0.19930161546082278, 0.1796794961339963, 0.0018635635163857806, 0.0018506594779160118, 0.19946452338279136, 0.019783469131331843, 0.00016274262528734673, 1.4126759409328008e-06, -0.002026456778983637, 0.019783467505411195, -0.019784880350944306, 0.01962072454533275, 0.1992869883442961, 1.6665249378266739e-10, -0.00017438091897593582, 0.19928731663788662, 1.5167431397029176e-11, -1.4465560585710316e-05, -0.001850659475132279, 1.5861954142491788e-05, -0.0001468626252127314, 0.0018651250521987532, -0.0018796070177881086, -1.4628910253756996e-05, 0.20116815332821955, 0.0001613283552489404, 0.019783467505411385, -0.0018652901792545547, -0.01978346749187359, 0.19931608279865512, -0.19930176576314992, -1.4465543947889474e-05, -0.19928715166230015, -0.019769018213511312, 0.00016131354437775151, -0.00014686441912850233, 1.6588294147790124e-08, 0.00016116483744397096, -0.0197833041722241, 1.5907045973040952e-13, 0.0018665378659260578, 1.4467339286996946e-05, -0.199316099220314, 0.0001613463998697339, -0.20116534603597014, -0.0018637123761004203, 0.19931608281382254, 0.019783631024812887]
/american_football/football_player/receiving./american_football/player_receiving_statistics/season	[-0.135937473013412, 0.0008918216311353025, -0.04145140892682306, 0.07034146403991297, -0.009075723661273741, 0.07912622055051631, 0.09424940910982235, -0.10333061140977307, -0.12951951318120075, -0.08310942975511725, -0.030887810406721436, 0.15586865847483966, -0.09619493617482026, 0.0015313247064079193, -0.016001889790224762, -0.13672910029634067, -0.03842707638856039, 0.014506812575296747, -0.13301779840821495, -0.005595849770042208, -0.18141374041105496, -0.14657025082393654, -0.012400426792542878, -0.11836121008745039, 0.022219723320268808, 0.04599234176220361, -0.06931323285841415, -0.17777026913682256, 0.0913246699735652, 0.12338678207079108, -0.07271675789632692, 0.13140276402848428, 0.07526015180106692, -0.16304265365583653, 0.05972502977863098, -0.0978049363155565, 0.04163777731687677, -0.052489810017495246, 0.16053521751430289, 0.09108818636702214, 0.08007841445822378, -0.13677061404129873, 0.13732025304459536, -0.13395956050536073, 0.11018101655118956, 0.06137563292412481, -0.10986721254250752, -0.1451577437041748, -0.12251081555122656, 0.133407293639737, 0.020637480447880732, -0.008256928101484875, -0.007744323548512459, 0.10814612575521354, 0.05730339373808144, 0.006222115463007572, 0.1292549302979869, 0.09668706759365148, 0.08171179594875468, -0.026286509619904683, 0.1503723530091425, 0.12682681287986206, 0.016872601560212818, 0.03813978340536681, 0.05472618971643556, 0.09771666734387617, 0.16384105244817773, 0.04278640282423908, 0.07531830110285576, -0.14154337651769314, 0.004524440388623115, -0.0644651867115731, 0.10356784401819143, 0.03888856727658291, 0.18433391965269466, -0.15823325153631365, -0.07431851038362396, 0.10345238063811318, 0.06865791125784604, -0.14932617008833626, -0.04635994075937004, 0.14596824469175376, -0.1830622350086222, 0.17881306498464797, 0.01916470621488214, 0.009433317798813507, 0.007863698758458729, -0.10534679798602009, -0.12955749879038483, 0.0711396389648036, -0.04296859919878528, -0.03207916907144191, 0.16851367246709725, 0.13673702410730262, 0.06130001969209826, -0.02477135077301995, -0.027672862035315902, -0.11393183039644268, 0.07391793110499689, 0.0038713812763756903]
/user/narphorium/people/wealthy_person/net_worth./measurement_unit/dated_money_value/currency	[0.019058036864156608, -0.017606160569854843, 0.01904342855611557, 0.001451412713917587, -0.019194904676755217, 0.017605656477151423, -0.00013783411900224706, -0.01905779025188438, 1.7494648569605573e-07, 1.4613224416493371e-05, -0.18560928149286507, 0.0001377651606700882, -0.00013831688454837526, -0.017467977952583192, 0.18415836384709539, 0.18401988706097958, 0.1841590883648357, 0.18560945784289654, -0.185610482685244, 8.509276232174602e-07, -0.01760482846696909, -0.20176440894763542, 0.018920027394769463, -0.0015893424776611664, 0.18417192582881764, -0.1855967675663968, -0.0014518249938803927, -0.0014530929325540058, -0.02050834639831623, -0.001314768566503598, -0.0014511969911764388, -0.001438972094524476, 0.0190706043604542, 0.0014520949459425711, -0.01904239258307788, -4.6109040433825926e-07, -0.0014514271922852972, -0.0014531179296332522, -0.18415881489994784, 0.18272047218997028, 0.02049572069366201, 0.0014527720682808065, -0.1841591513131514, -0.000138150703565263, 0.017742472013556082, -1.778909313005866e-08, 0.017604133593174594, 0.0014524452076732043, -3.552831618344207e-07, 0.18270537538361295, -0.00013795240061272794, 0.0014529954451583177, 0.0014514667288050703, -0.185611236758825, 1.4454158545866439e-05, 0.017604100997301503, -1.4418440825484214e-05, 0.1840206652019479, -0.0014528894934445536, 0.18548611131011292, 0.001451637145135334, 0.1854734108394938, 0.0014509520468132427, -1.3153907676055463e-05, -0.18430846332223327, -6.823097217238258e-07, -0.18415738856705127, 0.019043741844671697, -7.131488781309587e-07, 1.1160405299048213e-06, 0.18415873491441098, 0.18270529386201537, 0.019057266759786935, 0.00013650750407194061, 0.18415856251198237, 0.1826928131350029, 0.0001379886737973395, -1.0158972848343202e-06, -0.18429676610791346, 0.00146575140293012, -1.2709205715184394e-05, 1.346644303613451e-05, 1.0430752204609093e-06, 0.0015897649573408297, 0.019193554338767543, -0.18417256165120138, -0.00013847546484541774, -0.019071315042896494, 0.18403378933234918, -0.018918723517733327, -0.0014658403283161919, 0.019194113038246235, 0.18429469164280549, 0.019043083326299923, -0.00012419903484635429, 0.001451574712400111, 0.0014527259018248528, 0.00013726299991194177, -0.1841577801325669, -0.18415932042886668]
/sports/sports_team/roster./soccer/football_roster_position/player	[0.1623893115042267, -0.015073106372795696, -1.2278048600486425e-05, 0.015059834088438718, -1.1969297585165115e-06, 0.17744913629802395, 0.0014638501999113562, -0.016551354492037557, 1.338447388029174e-05, -0.001605103835368517, 0.1623771255470336, -0.16236253416177857, 0.16237612117221512, -0.16224804873152862, -0.015073107199332124, -0.015073116341711145, -0.1623759186414354, -0.0001401754879786844, -0.17746251993272347, 0.16091346798016237, -1.1969291309300417e-06, -1.1985828314091094e-06, 0.1638397696678832, -0.16223585270020827, -1.1977556720814815e-06, -6.352255633421602e-12, -0.015073107192407887, -0.17744783714938334, -0.015074304207191165, -0.015086500821990312, 0.00014006419678620996, -0.1625172818960204, 0.16383976884774473, 0.1622223686633873, 0.015073125426084893, -0.16223595492029455, 0.001590522432873662, -0.1623614386192784, 9.07114761461779e-09, -0.015059834088392045, -0.0014771417014069867, 0.016536865168264466, 0.015086491672165504, 0.16237612042435542, 0.00013906906327553826, -6.2919451018838974e-12, -0.001462551142688792, 0.001463748892064719, -1.338373190314062e-05, 0.0001534478372619018, -0.015059732695465481, 0.16251619459761407, -0.14730280228655324, -0.16237601911020688, 7.867715703044902e-11, 0.00014015725949584774, -5.766772062052363e-13, 1.1885994347166274e-06, -0.1638386815435171, -0.0014771416163312978, 0.00015354997170006782, 0.001462551969225752, 1.096447769847958e-06, 0.16236262797229706, 0.16369960243086754, 0.00014016633757710936, -0.17758940393075257, 0.17730886774781052, -0.1638398618260058, -0.016535658341449475, 8.322767325643168e-09, 0.00146375796950902, -0.015086398693853581, 0.1623771172168167, 0.00014136400816417279, -0.1473041013437758, -0.014932950843942729, 0.16383976883452378, -0.0014638502120806712, 0.1625028025417903, -0.16223596406897073, 0.1638385710793822, -0.0014784316811249033, 0.16383976892012525, 1.0048136108208367e-07, -0.16223705136742744, -0.015074424568433964, -0.001477131719219209, -0.016537960790065188, 0.00014017548110577157, -1.1977493203216006e-06, 0.015086601302783668, 0.015073116264132207, -0.1625160849663122, -0.015059733527823764, 0.0001389684968288973, 0.0014625602925696557, -0.00014015718077246855, 0.16237591855011815, -6.924723451160524e-12]
/business/company_type/companies_of_this_type	[-0.1731048398400746, 0.00020555856813262187, -0.1731050577220646, -0.17308391424903058, 1.8424113190259986e-07, 0.00020789359357958895, -2.114161652350632e-05, 0.17312619918405828, 0.01887156730703256, -0.17331275017611242, -0.17312579878552417, -0.018871533834722887, 0.01886918376738404, 0.1730837149660093, -0.17510475077931348, -0.17510435020082346, -0.0019995103722534346, 2.1602547947712132e-07, -0.018869418118297173, 0.17531031220031154, -0.0017919869871434616, -0.17510240186427461, -0.001999694624997136, 9.805278570019541e-14, 0.00020789358075924488, -0.17289694781664952, 0.01887390076221618, 0.018871548994203888, 0.018871332839513, -0.018850392062265738, 1.675516961662659e-08, -0.17331276693138906, -0.1731259997693187, -2.095736267851809e-05, -0.00179411774425197, -2.350210344318206e-06, 0.016869505870932586, 2.3669388900186267e-06, 0.17310463868793685, 1.5574422545227775e-09, 0.1730837148239751, -0.17510453289623368, -2.1141760963946417e-05, -0.17310700591428177, 2.0940620222063967e-05, -0.17308373170824912, 0.018871552147334672, 1.6741346345533332e-08, -0.018892491184797192, -0.00020791033614400302, 0.17089725162160507, 0.1730837135273532, 1.4312331943673265e-10, -0.0020208362301247637, 0.17310487316916282, 0.0019996946135022627, 0.018871548993103514, -0.0002077094828586793, -0.002205254764484438, 0.01886919879656299, 0.0019975286824085595, -0.1713128545650013, -0.17310487175603176, 0.018871548852504957, -0.018871567319735, -0.018892673869695262, -0.0188713663105143, -0.00020809460269301534, -0.00020791033724535757, -2.1342469810502035e-05, -0.17308371496591035, 0.17510455120873838, 2.1493571751030647e-06, -2.094062142065453e-05, -0.0019996946262055373, -1.5583631858120694e-10, 0.01887156717650374, 0.00020770935233076102, -0.00020769416731632117, 0.001997344415753269, 0.00020770933951870011, -0.00020770948274176357, -2.3516259894258668e-06, -2.025652581919386e-07, 0.0019996778837392724, 0.1733104334620778, 0.17310250624166962, 0.17310485486925434, -2.1143186895506227e-05, -0.01885040880471247, -0.17289694610337272, 0.17310720820621256, 0.17331278366112432, 2.1156789040693886e-05, 0.1751047506490211, -0.001999895611110265, -0.01885039063401545, 0.01887155056568538, 2.3517680130531386e-06, -2.114160402550453e-05]
